username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,,
,2016-07-02 15:34,1,1,Dritter Lesetag mit meiner Favoritin #SharonDoduaOtoo http://www. claudiakilian.de/dritter-lesung stag-in-klagenfurt … #tddl16 #tddl,,,#SharonDoduaOtoo #tddl16 #tddl,7.49234786472985E+017,https://twitter.com/sammelmappe/status/749234786472984577,,,,
,2016-07-02 15:34,0,0,400 Zeichen sind einfach zu wenig! #tddl16,,,#tddl16,7.49234683905503E+017,https://twitter.com/g4rten/status/749234683905503232,,,,
,2016-07-02 15:30,2,1,"Mischung aus Tip&Wunsch: b-preis #lehn , publikumspreis #sargnagel , kelagpreis #wolf und 3sat-preis #gardi #tddl16 #schreibszene",,,#lehn #sargnagel #wolf #gardi #tddl16 #schreibszene,7.49233877881938E+017,https://twitter.com/voecklinghaus/status/749233877881937921,,,,
,2016-07-02 15:25,9,22,"""Schmerzhaft gleichgültig"". Persönliche Bemerkungen zum Bachmannpreis 2016 http:// bit.ly/29jHShj #tddl16",,,#tddl16,7.49232536505709E+017,https://twitter.com/GregorKeuschnig/status/749232536505708544,,,,
,2016-07-02 15:22,0,3,Aufgepasst! RT @tddl16 : Jetzt noch für den Publikumspreis stimmen: http:// bit.ly/29adB1f #tddl16 #Stadtschreibertum #Klagenfurt #vordemSee,,@tddl16,#tddl16 #Stadtschreibertum #Klagenfurt #vordemSee,7.49231813286035E+017,https://twitter.com/ringcafe/status/749231813286035456,,,,
,2016-07-02 15:22,0,0,Ob das als Begründung reicht? Jetzt bis 20 Uhr abstimmen! #tddl16 #publikumspreis http://www. 3sat.de/page/?source=/ specials/187321/index.html … pic.twitter.com/6MBfdnWqOa,,,#tddl16 #publikumspreis,7.49231711725163E+017,https://twitter.com/ineshaeufler/status/749231711725162497,,,,
,2016-07-02 15:21,0,3,"mich hat auch Otoo überzeugt, deshalb bekommt sie meine Stimme #tddl16 https:// twitter.com/halfjill_2010/ status/749227269177151488 …",,,#tddl16,7.49231521437975E+017,https://twitter.com/jayne54ann/status/749231521437974528,,,,
,2016-07-02 15:17,0,0,gibt es den Beitrag schon in einer Mediathek?,,,,7.49230526658216E+017,https://twitter.com/assemblage_news/status/749230526658215936,,,,
,2016-07-02 15:10,0,2,Kann man sich in einen Text verknallen? Kann man #Otoo #tddl16,,,#Otoo #tddl16,7.49228740962583E+017,https://twitter.com/claireberolino/status/749228740962582528,,,,
,2016-07-02 15:04,7,6,"Ab jetzt bis 20 Uhr könnt ihr abstimmen, welcher Text bei Bachmann-Preis euch am ehesten überzeugt hat. http:// maedchenmannschaft.net/sharon-dodua-o too-beim-bachman-preis-und-ihr-koennt-abstimmen/ … #tddl16",,,#tddl16,7.49227269177151E+017,https://twitter.com/halfjill_2010/status/749227269177151488,,,,
,2016-07-02 15:02,1,1,Was vom Bachmann Preise 2016 übrig blieb: Los Alamos ist winzig #tddl16 pic.twitter.com/hio3IXYnVZ,,,#tddl16,7.49226867627004E+017,https://twitter.com/wolfgangHol/status/749226867627003904,,,,
,2016-07-02 15:02,0,0,Abstimmen ab jetzt: http://www. 3sat.de/page/?source=/ specials/187321/index.html … #tddl16,,,#tddl16,7.4922681831886E+017,https://twitter.com/TimonOfAthens/status/749226818318860288,,,,
,2016-07-02 15:00,0,0,Jetzt gilt's! Bis 20 Uhr für Jan Snela beim Bachmann-Publikumspreis abstimmen! http:// bit.ly/299SfUg #tddl16 pic.twitter.com/0pvCDf3Er4,,,#tddl16,7.49226177215144E+017,https://twitter.com/KlettCottaTweet/status/749226177215143936,,,,
,2016-07-02 15:00,0,0,Jetzt gilt's! Bis 20 Uhr für Jan Snela beim Bachmann-Publikumspreis abstimmen! http:// bit.ly/299SfUg #tddl16 pic.twitter.com/rjd0bz1ziP,,,#tddl16,7.49226173796741E+017,https://twitter.com/TropenVerlag/status/749226173796741124,,,,
,2016-07-02 15:00,0,0,Jetzt gilt's! Bis 20 Uhr für Jan Snela beim Bachmann-Publikumspreis abstimmen! http:// bit.ly/299SfUg #tddl16 pic.twitter.com/Jn9iYd9nW4,,,#tddl16,7.49226173792547E+017,https://twitter.com/KlettCottaBlog/status/749226173792546817,,,,
,2016-07-02 15:00,1,1,Jetzt gilt's! Bis 20 Uhr für Jan Snela beim Bachmann-Publikumspreis abstimmen! http:// bit.ly/299SfUg #tddl16 pic.twitter.com/JzFThY9BiP,,,#tddl16,7.49226162547593E+017,https://twitter.com/HobbitPresse/status/749226162547593217,,,,
,2016-07-02 14:59,0,1,še nisem nič čul #tddl16,,,#tddl16,7.49226078489678E+017,https://twitter.com/borokop/status/749226078489677824,,,,
,2016-07-02 14:58,0,0,Es fing beim Bachmannpreis an. Irgendwas mit Unter- oder Badehosen liegt in der Luft. #tddl16 https:// twitter.com/TheEconomist/s tatus/749155103702183936 …,,,#tddl16,7.49225648808464E+017,https://twitter.com/_kid37/status/749225648808464385,,,,
,2016-07-02 14:55,1,3,"„Das Blatt ist rechteckig und eine Lesung dauert maximal 25 Minuten."" Ingeborg Bachmann #tddl16 #EURO2016 #Bachmannpreis",,,#tddl16 #EURO2016 #Bachmannpreis,7.49224988935393E+017,https://twitter.com/SchlesingerMM/status/749224988935393280,,,,
,2016-07-02 14:54,0,6,Wenn die Armeen zerschlagen sind und die Reiche zerfallen #tddl16,,,#tddl16,7.49224819439366E+017,https://twitter.com/harbach2000/status/749224819439366144,,,,
,2016-07-02 14:54,0,3,"Meine Favoriten: Otoo, Özdogan, Sargnagel. Weils da nicht so gekünstelt drin wabert. #tddl16",,,#tddl16,7.49224728745898E+017,https://twitter.com/judithliere/status/749224728745897988,,,,
,2016-07-02 14:54,0,1,"""Somit entgingen ihr jede Menge Informationen und ihr Mann behielt drum fast immer die Oberhand"" #teamsharon #tddl16",,,#teamsharon #tddl16,7.49224700161757E+017,https://twitter.com/SchwarzRund/status/749224700161757185,,,,
,2016-07-02 14:50,0,8,Das ist ja ziemlich verwirrend was man da unter #tddl16 zu lesen kriegt.... Nehmt gefälligst eure Medikamente....,,,#tddl16,7.49223705616802E+017,https://twitter.com/harbach2000/status/749223705616801792,,,,
,2016-07-02 14:49,0,1,"Im übrigen finde ich, dass dieses Video den Bachmannpreis gewinnen soll. #totalmeta #tddl16 https://www. youtube.com/watch?v=ITNdDm SIwFI …",,,#totalmeta #tddl16,7.49223544660365E+017,https://twitter.com/ineshaeufler/status/749223544660365312,,,,
,2016-07-02 14:45,0,0,46700 Tweets über Henrikh Mkhitaryan. Und über #tddl16 meckern alle.,,,#tddl16,7.4922241937476E+017,https://twitter.com/GregorKeuschnig/status/749222419374759936,,,,
,2016-07-02 14:40,6,55,"meine Favoriten: #Sargnagel , #Sargnagel und #Sargnagel . meine Tipps: B-Preis: #Sargnagel k-preis: #Sargnagel p-preis.: #Sargnagel #tddl16",,,#Sargnagel #Sargnagel #Sargnagel #Sargnagel #Sargnagel #Sargnagel #tddl16,7.49221150480339E+017,https://twitter.com/stefansargnagel/status/749221150480338944,,,,
,2016-07-02 14:40,0,1,Das hab ich jetzt verpasst. Was muss ich vom Ausgang des #tddl16 wissen?,,,#tddl16,7.4922114317389E+017,https://twitter.com/liabellafi/status/749221143173890049,,,,
,2016-07-02 14:38,0,3,"Weiße jahrhundertelang berauben, versklaven, diskriminieren. Schauen, was passiert. Just a thought. #tddl16 https:// twitter.com/frl_zeh/status /749199167004737536 …",,,#tddl16,7.49220696304284E+017,https://twitter.com/BileBlack/status/749220696304283649,,,,
,2016-07-02 14:37,0,5,"Die Kritik verdient sich das Adjektiv, das sie im Titel hat. Sie bleibt weit hinter #tddl16 -Verriss-Benchmark",,,#tddl16,7.49220381932843E+017,https://twitter.com/ankowitsch/status/749220381932843008,,,,
,2016-07-02 14:31,2,7,"Meine Bachmannpreissiegerin = Sandra Kegel! @stefansargnagel & @SharonDoduaOtoo eingeladen, A Sozio rasiert - alles richtig gemacht! #tddl16",,@stefansargnagel @SharonDoduaOtoo,#tddl16,7.49218893852451E+017,https://twitter.com/bopratko/status/749218893852450817,,,,
,2016-07-02 14:29,1,0,Sargnagel braucht sich den Publikumspreis morgen eh nur mehr abholen bei ihrer Vernetzung in den social medias. #tddl16,,,#tddl16,7.49218466377458E+017,https://twitter.com/Zirben__Geist/status/749218466377457664,,,,
,2016-07-02 14:29,0,0,"#tddl16 leider scheint die Jury nur politisch korrekte Harmlosigkeit zu ertragen. ZB. ein Ei, das sich weigert hartgekocht zu werden.",,,#tddl16,7.49218415232094E+017,https://twitter.com/CanavalHubert/status/749218415232094213,,,,
,2016-07-02 14:29,1,3,Erst ab 15Uhr! Der See muss warten.,,,,7.49218341693317E+017,https://twitter.com/ineshaeufler/status/749218341693317120,,,,
,2016-07-02 14:29,1,3,". @SPIEGEL_Kultur : ""verstaubte Inszenierung"" der #tddl16 mache die ""Literaturkritik lächerlich."" http://www. spiegel.de/kultur/literat ur/ingeborg-bachmann-wettbewerb-2016-a-1100624.html …",,@SPIEGEL_Kultur,#tddl16,7.49218323221459E+017,https://twitter.com/buechereiwien/status/749218323221458945,,,,
,2016-07-02 14:28,0,0,#tddl16 Toller Text von Astrid Sozio. Selten noch gab es eine so genaue Innenansicht vom durch Selbstmitleid genährten Rassismus.,,,#tddl16,7.4921827382535E+017,https://twitter.com/CanavalHubert/status/749218273825349632,,,,
,2016-07-02 14:28,0,1,"Wenn sich jemand wie @HansHuett erdreistet, sich über schiefe Metaphern lustig zu machen. Und @clemensetz auch! Genau mein Humor! #tddl16",,@HansHuett @clemensetz,#tddl16,7.49218266980217E+017,https://twitter.com/nouveaubeton/status/749218266980216832,,,,
,2016-07-02 14:27,1,2,"Favoriten: Otoo, Sargnagel, Özdogan, Dinić, bissl auch Zwicky #tddl16",,,#tddl16,7.49217849764417E+017,https://twitter.com/standseilbahn/status/749217849764417536,,,,
,2016-07-02 14:25,0,0,Selber: <3,,,,7.49217489427587E+017,https://twitter.com/Feuilletoene/status/749217489427587072,,,,
,2016-07-02 14:25,0,0,als Vorstufe von Hühnern die Eier. #tddl16,,,#tddl16,7.49217428954083E+017,https://twitter.com/klioblog/status/749217428954083328,,,,
,2016-07-02 14:24,0,12,Hab grad spontan ein Kurzinterview zu den #tddl16 gegeben - angeblich heute Nachmittag auf @radiofm4 zu hören,,@radiofm4,#tddl16,7.49217302793552E+017,https://twitter.com/Stadtstreunerin/status/749217302793551872,,,,
,2016-07-02 14:24,0,12,"Es ist super mit Euch allen, #tddl16 zu verfolgen! Danke für all die Beiträge <3",,,#tddl16,7.49217244517917E+017,https://twitter.com/tddlit/status/749217244517916672,,,,
,2016-07-02 14:23,0,0,"sorry habe ich unterdessen auch bemerkt, bei dieser Jury würde mich nichts überraschen. #tddl16",,,#tddl16,7.49216951063511E+017,https://twitter.com/klioblog/status/749216951063511040,,,,
,2016-07-02 14:23,9,6,Jetzt noch für den Publikumspreis stimmen: http://www. 3sat.de/page/?source=/ specials/187321/index.html … #tddl16 #Stadtschreibertum #Klagenfurt #vordemSee,,,#tddl16 #Stadtschreibertum #Klagenfurt #vordemSee,7.49216811451879E+017,https://twitter.com/tddlit/status/749216811451879424,,,,
,2016-07-02 14:21,0,1,"animalische bilanz: Katzen, Hasen, Delphine, haie, Kamele, Schmetterlinge, Kaninchen, Hunde, schakale. Hab ich was vergessen? #tddl16",,,#tddl16,7.49216380252197E+017,https://twitter.com/g4rten/status/749216380252196864,,,,
,2016-07-02 14:19,1,2,@voecklinghaus Mensing hier auch viel Kluges zum Versagen der reaktionären Jury bei Gardi & Sargnagel #tddl16 #schreibszene,,@voecklinghaus,#tddl16 #schreibszene,7.4921589452252E+017,https://twitter.com/frl_zeh/status/749215894522519553,,,,
,2016-07-02 14:18,0,2,"Otoo, Schenk und Wolf. #tddl16",,,#tddl16,7.49215721733882E+017,https://twitter.com/freikampf/status/749215721733881856,,,,
,2016-07-02 14:18,1,0,"Die #tddl16 bestehen ja nicht nur aus der Diskussion. Leider waren in diesem Jahr die Texte generell so lala, finde ich.",,,#tddl16,7.4921560211234E+017,https://twitter.com/MStacheder/status/749215602112339968,,,,
,2016-07-02 14:16,1,3,"Meine Shortlist: Tomer Gardi, Sharon Dodua Otoo, Isabelle Lehn, Sylvie Schenk, Julia Wolf und Stefanie Sargnagel. #tddl16",,,#tddl16,7.49215287577289E+017,https://twitter.com/HansHuett/status/749215287577288704,,,,
,2016-07-02 14:16,1,3,"*bietet derjenigen, das Ungesagte der Otoo-Jurydiskussion inkl strukt UngleichheitsDim. in 140 Zeichen kriegt,ihre Doktorandenstelle #tddl16",,,#tddl16,7.49215141384815E+017,https://twitter.com/voecklinghaus/status/749215141384814592,,,,
,2016-07-02 14:13,1,0,"Beobachter zweiter Ordnung sind wir, sagt Kolja Mensing hier. Recht hat er. Bourdieu & so! @SchreibszeneFFM #tddl16 https:// twitter.com/kathrinpassig/ status/749211682380124160 …",,@SchreibszeneFFM,#tddl16,7.4921435559041E+017,https://twitter.com/frl_zeh/status/749214355590410242,,,,
,2016-07-02 14:13,1,2,"Favoriten: Isabelle Lehn, Marko Dinić, Sharon Dodua Otoo, Bastian Schneider, Sylvie Schenk. Und bei euch? #tddl16",,,#tddl16,7.49214311718027E+017,https://twitter.com/noemata/status/749214311718027264,,,,
,2016-07-02 14:11,0,1,"""Ich würde mir wünschen, dass d Weltuntergang von einem Schweizer kommentiert werden würde."" #tddl16 #zwicky",,,#tddl16 #zwicky,7.49213788835053E+017,https://twitter.com/derbruckner/status/749213788835053568,,,,
,2016-07-02 14:10,0,6,Der letzte Lesungs- #tddl16 geht zu Ende. Heute Abend gibt's wieder Rezensionen zu jedem Text auf litaffin.de. pic.twitter.com/vy5ImlLSNk,,,#tddl16,7.49213620479922E+017,https://twitter.com/litaffin/status/749213620479922176,,,,
,2016-07-02 14:10,2,0,"#tddl16 #schreibszene Gmünder, Steiner, Kegel sollten Kritikerpreise bekommen.",,,#tddl16 #schreibszene,7.49213593791521E+017,https://twitter.com/ABulucz/status/749213593791520768,,,,
,2016-07-02 14:09,0,2,"Gehma Bachmannpreis, oida! #tddl16",,,#tddl16,7.49213377436721E+017,https://twitter.com/verswabot/status/749213377436721152,,,,
,2016-07-02 14:06,2,1,"Für mich hat #Otoo den besten Text gelesen, dann folgt Wolf und Schenk. #tddl16",,,#Otoo #tddl16,7.49212762748883E+017,https://twitter.com/klioblog/status/749212762748882944,,,,
,2016-07-02 14:06,0,0,"#tddl16 das soll nicht heißen, dass zwicky mir gefallen hat. er trieb mich eigentlich in den Wahnsinn.",,,#tddl16,7.49212638052225E+017,https://twitter.com/MissLightstone/status/749212638052225024,,,,
,2016-07-02 14:05,0,0,"Auch die Waschmaschine, my only friend, weiß was los ist. #tddl16 pic.twitter.com/JUkJmSJfwb",,,#tddl16,7.49212462084399E+017,https://twitter.com/thammandreas/status/749212462084399105,,,,
,2016-07-02 14:05,2,1,"tip: bachmannpreis #zwicky , publikumspreis #sargnagel , kelagpreis #wolf und 3sat-preis #otoo #tddl16",,,#zwicky #sargnagel #wolf #otoo #tddl16,7.49212296149365E+017,https://twitter.com/MissLightstone/status/749212296149364736,,,,
,2016-07-02 14:04,0,1,"Seit vielen vielen Jahren hat mich das Leben so eingeholt, dass ich kaum en casa bin, vorm TV, zu schade! #tddl16",,,#tddl16,7.49212084827808E+017,https://twitter.com/mellubo1/status/749212084827807745,,,,
,2016-07-02 14:03,0,2,"Nächstes Jahr: @MagicRealismBot bei #tddl17 , eingeladen von Juri Steiner #tddl16",,@MagicRealismBot,#tddl17 #tddl16,7.4921196120064E+017,https://twitter.com/acryljeans/status/749211961200640000,,,,
,2016-07-02 14:02,0,0,#lldt > #tddl16,,,#lldt #tddl16,7.49211760704496E+017,https://twitter.com/FionnAndOnly/status/749211760704495617,,,,
,2016-07-02 14:02,1,3,"Nicht Literatur tötet Menschen, Menschen töten Menschen. #tddl16",,,#tddl16,7.49211757340684E+017,https://twitter.com/thammandreas/status/749211757340684288,,,,
,2016-07-02 14:02,1,1,"Lokale ""Jury-Diskussion"" mit @thedailyfrown in Berlin. #tddl16 pic.twitter.com/2VivxOZbl7",,@thedailyfrown,#tddl16,7.49211695403368E+017,https://twitter.com/litaffin/status/749211695403368448,,,,
,2016-07-02 14:02,0,3,"""Es ist verlaufen, wie ich das erwartet habe"," sagt Dieter Zwicky #ersteReaktion #tddl16 pic.twitter.com/IsZZTP3KrJ""",,,#ersteReaktion #tddl16,7.49211688256274E+017,https://twitter.com/tddlit/status/749211688256274432,,,
,2016-07-02 14:02,8,21,Ich war vorhin im Radio und habe mit Kolja @private_politik Mensing über #tddl16 geredet: http://www. deutschlandradiokultur.de/kathrin-passig -ueber-bachmann-tage-spannend-vor-ort-kurios.1270.de.html?dram:article_id=358952 …,,@private_politik,#tddl16,7.49211682380124E+017,https://twitter.com/kathrinpassig/status/749211682380124160,,,,
,2016-07-02 14:01,0,9,War wieder schön mit euch. Wie immer: Der Rest sind nur die Preise. #tddl16,,,#tddl16,7.49211453580804E+017,https://twitter.com/noemata/status/749211453580804096,,,,
,2016-07-02 14:01,0,0,Juri Steiner ist und bleibt drollig. Ich bin wieder mal ein bisschen verliebt. #tddl16,,,#tddl16,7.49211337595708E+017,https://twitter.com/Herr_Martinsen/status/749211337595707392,,,,
,2016-07-02 14:01,0,1,"So, #tddl16 ist durch. Jetzt kommt die Wiederkehr des Immergleichen: #ITA gewinnt gegen #GER . Und danach ist dann Sommer.",,,#tddl16 #ITA #GER,7.4921131732464E+017,https://twitter.com/GregorKeuschnig/status/749211317324640257,,,,
,2016-07-02 14:00,2,2,Das war der letzte Lesetag. @DorisBrockmann und ich werden später den Tag wieder im Podcast analysieren. #tddl16 http://www. literaturcafe.de/rubrik/podcast/,,@DorisBrockmann,#tddl16,7.49211213133906E+017,https://twitter.com/literaturcafe/status/749211213133905920,,,,
,2016-07-02 14:00,3,27,"ich glaube, ich hasse literatur. #tddl16",,,#tddl16,7.4921115541615E+017,https://twitter.com/quadererer/status/749211155416150017,,,,
,2016-07-02 14:00,0,0,"Gut, ich bin einigermaßen zufrieden mit mir. #tddl16",,,#tddl16,7.49211146788495E+017,https://twitter.com/thammandreas/status/749211146788495361,,,,
,2016-07-02 14:00,0,0,Es ist vollbrochen. https://www. youtube.com/watch?v=EM4Rgf Ccn4M … #tddl16,,,#tddl16,7.49211095651484E+017,https://twitter.com/Hella_Kopf/status/749211095651483648,,,,
,2016-07-02 14:00,2,0,#tddl16 #schreibszene Zwicky steht in bester Schweizer Erzähltradition. Sehr wünsche ich ihm einen der Preise.,,,#tddl16 #schreibszene,7.49211046452289E+017,https://twitter.com/ABulucz/status/749211046452289536,,,,
,2016-07-02 14:00,0,4,"""Das wollte ich nur kurz präzisieren mit dem Kafka"" Präzisiert leider nichts. #tddl16",,,#tddl16,7.49211027464679E+017,https://twitter.com/verswabot/status/749211027464679424,,,,
,2016-07-02 13:59,3,1,Und denkt daran: Auch hier abstimmen zum Publikumspreis http:// bachmannpreis.orf.at / #tddl16,,,#tddl16,7.49210932446978E+017,https://twitter.com/literaturcafe/status/749210932446978048,,,,
,2016-07-02 13:59,0,1,"#Winkels zu den Loben zu #Zwicky an #Steiner : ""Es sei Ihnen gegönnt"". #tddl16",,,#Winkels #Zwicky #Steiner #tddl16,7.49210880831873E+017,https://twitter.com/GregorKeuschnig/status/749210880831873024,,,,
,2016-07-02 13:59,4,19,"tolle Lesungen, bombenstimmung, aber nun zum eigentlichen punkt_ https://www. youtube.com/watch?v=ITNdDm SIwFI … #tddl16",,,#tddl16,7.4921086541355E+017,https://twitter.com/stefansargnagel/status/749210865413550080,,,,
,2016-07-02 13:59,0,1,Ende: Juri weint #tddl16 #steiner,,,#tddl16 #steiner,7.49210781934322E+017,https://twitter.com/thedailyfrown/status/749210781934321664,,,,
,2016-07-02 13:58,0,2,und dann das Lob an #juliawolf weil in ihrem Text keine Geflüchteten vorkommen sondern altmodische Themen behandelt #tddl16 whitest comment,,,#juliawolf #tddl16,7.49210695506465E+017,https://twitter.com/SchwarzRund/status/749210695506464768,,,,
,2016-07-02 13:58,0,0,#tddl16 Sei Projektionsfläche.,,,#tddl16,7.49210638887612E+017,https://twitter.com/Lapizistik/status/749210638887612416,,,,
,2016-07-02 13:58,1,1,"So, nun eine Stunde über Publikumspreisabstimmung nachdenken... #tddl16",,,#tddl16,7.4921063859404E+017,https://twitter.com/frautravnicek/status/749210638594039808,,,,
,2016-07-02 13:58,0,2,Alamos durch die Nacht! #tddl16 #teamzwicky,,,#tddl16 #teamzwicky,7.49210625688138E+017,https://twitter.com/MCwurme/status/749210625688137728,,,,
,2016-07-02 13:58,0,0,Steiner: also fuer 25 Minuten ist das doch ganz gut? #tddl16,,,#tddl16,7.49210561787925E+017,https://twitter.com/Songs_n_Socks/status/749210561787924481,,,,
